store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8
446,1,CL9,442,359,151.8913649,0,3.6211699164,25.348189415,38.440111421,31.47632312,0,-0.865588113,-0.170640738,-0.252606817,-0.149299646,0.2842043772,-0.420015554,0.121406916,0.0741127899
459,1,CL9,455,721,1600.8654646,0,5.4091539528,34.812760055,43.411927878,14.701803051,0,-1.468962402,0.8545065009,-0.406310376,0.0040159294,0.1497446118,-0.148734252,-0.064336229,0.0301143521
460,1,CL9,456,30,307.56666667,0,0,30,60,3.3333333333,0,-1.649498525,0.6669749272,-1.136766002,-1.14494573,0.581566677,0.2364493466,-0.213414619,-0.116051021
461,1,CL9,457,120,2067.9166667,0,5,16.666666667,77.5,0,0,-1.971054318,1.2109003412,-1.424422591,-0.364566317,1.8133892911,0.374329163,-0.242015286,0.0332411393
463,1,CL9,459,19,664.47368421,0,0,5.2631578947,84.210526316,10.526315789,0,-1.578390184,0.1809106781,-1.701113911,-0.951252768,2.2079251146,0.6204886536,-0.132041436,0.071911213
464,1,CL9,460,78,1067.4871795,0,5.1282051282,30.769230769,53.846153846,10.256410256,0,-1.619108156,0.8776702246,-0.717757402,-0.358336433,0.6116327887,-0.18905786,-0.11039493,0.063592757
465,1,CL9,461,107,1114.8130841,0,0,19.626168224,60.747663551,15.887850467,0,-1.346327038,0.2016581235,-1.207088319,-0.545614584,0.9320757418,0.4131220155,-0.066710032,-0.014308364
467,1,CL9,463,1474,35.597014925,0,0,16.282225237,50.542740841,31.614654003,0,-0.849638924,-0.526287358,-0.530462685,-0.502835388,0.8293840792,0.232979012,0.1019800642,0.063657924
471,1,CL9,467,104,835.86538462,0,0.9615384615,25,46.153846154,23.076923077,0,-1.079157861,0.0297121561,-0.76749222,-0.321320209,0.3470109985,0.0601405514,0.0175863132,-0.029915517
475,1,CL9,471,73,334.38356164,0,1.3698630137,31.506849315,43.835616438,16.438356164,0,-1.225151751,0.3051819655,-0.652414405,-0.624565573,0.0928621107,-0.111521633,-0.060862999,-0.096312608
479,1,CL9,475,4,96,0,0,25,50,0,25,-0.38485161,1.0719635774,-1.10997952,-1.218878978,0.460408161,0.1866971163,-1.288963965,0.2884240412
480,1,CL9,476,21,1846.9047619,0,0,4.7619047619,57.142857143,23.80952381,14.285714286,-0.338714197,0.0498739755,-1.352950127,-0.021594803,1.3117901941,0.5771066069,-0.575132523,0.2412894773
483,1,CL9,478,31,302,0,0,9.6774193548,64.516129032,25.806451613,0,-1.070700526,-0.370620009,-1.166947338,-0.597165184,1.440910313,0.26540234,0.0479808873,0.0972412837
489,1,CL9,484,11,972.27272727,0,0,36.363636364,45.454545455,18.181818182,0,-1.359521037,0.2896151216,-0.816507587,-0.520622008,-0.155284158,0.1477753023,-0.012754299,0.0739284027
490,1,CL9,485,1472,723.51902174,0,0.0679347826,27.513586957,53.328804348,16.304347826,0,-1.351931748,0.2462546698,-0.709612166,-0.680024231,0.4877452727,0.4231922643,-0.066245071,0.0027392466
491,1,CL9,486,549,94.333333333,0,0,38.615664845,53.734061931,6.1930783242,0,-1.677010643,0.6431550466,-0.822047268,-1.18035944,0.0966161715,0.1676181618,-0.162386337,0.0113145342
492,1,CL9,487,2271,753.93747248,0,0.3963011889,25.451343021,44.253632761,26.376045795,0,-1.017140113,-0.10759403,-0.319114863,-0.348718672,0.3203827396,0.3884638864,0.038795847,0.0030894619
495,1,CL9,490,22,3646.2727273,0,4.5454545455,4.5454545455,81.818181818,4.5454545455,0,-1.804856307,1.0758643185,-1.795870403,0.3024893255,2.277136815,0.8024749023,-0.205222797,-0.038829147
505,1,CL9,500,122,81.106557377,0,0,19.672131148,55.737704918,24.590163934,0,-1.104888149,-0.241844524,-0.915226681,-0.684686428,0.8189171654,0.1126685752,0.0416246005,0.0898687652
506,1,CL9,501,20,9417.25,5,15,30,15,35,0,-0.749805167,2.0070471448,-0.345353682,3.9893269098,-0.428150851,0.1640064099,0.7495135823,0.1156672631
507,1,CL9,502,72,1613.3611111,0,0,6.9444444444,51.388888889,38.888888889,0,-0.643969042,-0.711229895,-1.020429028,0.2855683826,1.0571036719,0.3673218352,0.1931369746,0.0589388009
519,1,CL9,514,180,2186.2166667,0,0.5555555556,35.555555556,30.555555556,27.222222222,0,-0.983014537,0.1411619619,-0.586436057,0.2898097941,-0.616669782,0.1823346412,0.0757894705,-0.054510744
520,1,CL9,515,184,70.961956522,0,1.0869565217,30.434782609,39.130434783,26.630434783,0,-0.980854439,-0.124591896,-0.460956824,-0.48088368,-0.024287449,-0.205658802,0.0666747594,0.0229195745
524,1,CL9,519,198,94.378787879,0,0,31.313131313,32.828282828,34.848484848,0,-0.756856629,-0.48259822,-0.354840191,-0.321906897,-0.32411841,-0.191578625,0.1678984692,0.0792026843
525,1,CL9,520,80,345.3375,0,0,33.75,47.5,11.25,0,-1.378532568,0.4260457148,-0.832289609,-0.869491087,0.04988716,0.0773671244,-0.120876422,-0.123271846
527,1,CL9,522,97,422.75257732,0,3.0927835052,47.422680412,38.144329897,11.340206186,0,-1.561197832,0.8036324594,-0.380328645,-0.657148689,-0.569485571,-0.345246663,-0.084549293,0.0557129963
529,1,CL9,524,257,953.21400778,0,1.5564202335,29.961089494,64.980544747,2.7237354086,0,-1.838793033,0.8852539823,-1.160858247,-0.896355842,0.7995426998,0.3125881582,-0.202924639,0.0289642412
534,1,CL9,529,340,261.51470588,0,4.4117647059,22.941176471,42.058823529,29.411764706,0,-0.934818247,-0.054947662,-0.311685354,-0.120081345,0.5258460563,-0.423635402,0.0955573981,0.0704441615
535,1,CL9,530,24,1550,0,0,4.1666666667,50,41.666666667,0,-0.517391805,-0.853059058,-0.994726304,0.3584051692,1.1154898305,0.3294375028,0.2188455895,0.031216462
536,1,CL9,531,12,20417.083333,0,0,50,50,0,0,-2.855625635,3.5794506362,-3.453163507,5.7375853945,-1.505113701,4.3349032737,-0.141998231,0.0965979718
537,1,CL9,532,439,408.46241458,0,0.4555808656,26.651480638,44.646924829,27.562642369,0,-1.01417515,-0.195934246,-0.608508834,-0.423061213,0.2385736433,0.0336086597,0.0787191816,0.076369037
546,1,CL9,541,1165,26.564806867,0,2.2317596567,40.858369099,35.193133047,20.429184549,0,-1.225378792,0.302275928,-0.104522962,-0.606358073,-0.417669302,-0.230971199,-0.000887335,0.0404316248
547,1,CL9,542,859,116.7112922,0,0.5820721769,16.880093132,43.538998836,37.834691502,0,-0.657259742,-0.702203656,-0.447120809,-0.230827373,0.5908670999,0.0018327697,0.1821277636,0.0862098393
548,1,CL9,543,15,844.66666667,0,0,26.666666667,60,13.333333333,0,-1.505711506,0.3410873225,-1.149310172,-0.741344997,0.6618373987,0.3240859657,-0.078629877,0.0686227229
551,1,CL9,546,198,163.82323232,0,0,27.272727273,54.04040404,18.686868687,0,-1.303186537,0.0688663849,-0.878894544,-0.816505699,0.4921084258,0.122127796,-0.020140557,0.075804247
559,1,CL9,553,545,113.94495413,0,0,20.550458716,62.935779817,15.229357798,0,-1.382375081,0.1157770728,-1.029926903,-0.950273247,1.0334954573,0.2909644435,-0.0739599,0.0400638332
564,1,CL9,558,2041,364.64821166,0.0979911808,5.928466438,29.152376286,42.773150416,19.941205292,0.3919647232,-1.217249605,0.5058117018,0.0515606836,-0.26672402,0.4763278763,-0.27060043,-0.032076138,0.038263977
571,1,CL9,565,73,2059.5890411,0,0,26.02739726,39.726027397,34.246575342,0,-0.887736045,-0.269961331,-0.788683988,0.319671817,-0.023466293,0.2978197441,0.1671161363,0.1115293893
575,1,CL9,569,797,33.499372647,0,0.1254705144,41.781681305,48.682559598,8.2810539523,0,-1.618005022,0.6067270966,-0.635009913,-1.127910899,-0.158296018,0.1083436105,-0.136829032,0.0212712229
576,1,CL9,570,610,138.20491803,0,0.1639344262,58.524590164,30,10.655737705,0,-1.563203688,0.7218348746,-0.233982913,-0.970047185,-1.363014156,-0.16010798,-0.089905031,0.0308300141
577,1,CL9,571,62,1361.0645161,0,0,9.6774193548,77.419354839,12.903225806,0,-1.536409062,0.233181542,-1.619118543,-0.623949119,1.7990975674,0.6795230545,-0.098258708,0.0766053747
579,1,CL9,573,1176,232.80272109,0,0,29.421768707,40.986394558,27.806122449,0,-0.979753444,-0.219719705,-0.393386623,-0.504687327,0.0344503563,0.1022268935,0.0731009975,0.0466611781
580,1,CL9,574,423,584.33806147,0,1.6548463357,25.059101655,47.517730496,20.330969267,0,-1.144268451,0.1484673087,-0.672914539,-0.438980284,0.4552085364,0.010816838,-0.020093304,-0.051559286
586,1,CL9,580,2276,122.54173989,0,0.0439367311,23.41827768,42.267135325,33.34797891,0,-0.822562958,-0.485464791,-0.18373729,-0.419291473,0.3376977704,0.2506249126,0.1232336116,0.0782939925
589,1,CL9,583,3649,149.76596328,0.0274047684,0.0274047684,12.523979172,27.596601809,37.051246917,9.6190737188,0.1597471446,-0.594243656,0.2337495778,-0.132606215,0.333645537,0.3491878816,-0.295379886,-0.116910925
592,1,CL9,586,200,2822.61,0,0,7,51.5,33.5,0,-0.753323733,-0.364256076,-1.197954908,0.6027340777,1.008767059,0.6606801944,0.1181464034,-0.075087098
595,1,CL9,589,3919,45.747639704,0,0,48.787956111,29.650421026,21.153355448,0,-1.249460205,0.2476749805,0.4230513357,-0.789196799,-0.908130208,0.317505573,-0.009015716,0.0542422764
601,1,CL9,595,5,2090,0,0,40,40,20,0,-1.354373653,0.4065617464,-0.830445463,-0.064924596,-0.517360118,0.3072683007,0.0157803025,0.0793504256
602,1,CL9,596,229,152.79475983,0,0,27.947598253,37.991266376,31.441048035,0,-0.830709907,-0.390181719,-0.49412919,-0.396653049,-0.038603149,-0.097397948,0.1203046968,0.0350844669
605,1,CL9,599,69,188.79710145,0,0,23.188405797,52.173913043,24.637681159,0,-1.109479901,-0.191172404,-0.854933933,-0.634626792,0.5721143795,0.0786226948,0.0463855119,0.0889036394
609,1,CL9,603,100,2796.99,0,1,26,53,13,0,-1.444650689,0.6571610345,-1.208831682,0.0858157296,0.4336768932,0.5768554442,-0.097925485,-0.096342856
614,1,CL9,608,1064,56.607142857,0,6.2030075188,35.714285714,31.766917293,23.966165414,0.2819548872,-1.075363809,0.3933089166,0.186897096,-0.187218014,-0.113701726,-0.662682133,0.0221108591,0.0345887824
616,1,CL9,610,97,1515.1237113,0,0,3.0927835052,45.360824742,42.268041237,2.0618556701,-0.300414163,-0.863567625,-0.909831499,0.4132659152,1.0165641615,0.2892118666,0.1281621097,-0.021683082
618,1,CL9,612,357,39.971988796,0,2.8011204482,44.257703081,31.932773109,20.728291317,0,-1.234728434,0.3614837758,-0.141877873,-0.535873361,-0.642026679,-0.450355828,0.0166692753,0.0658568504
624,1,CL9,618,396,320.75,0,0.5050505051,15.656565657,51.767676768,31.060606061,0,-0.884397712,-0.454421069,-0.768503521,-0.369286604,0.864544742,0.1001318208,0.1080685955,0.0793635024
625,1,CL9,619,24,450.25,0,0,20.833333333,66.666666667,8.3333333333,0,-1.548997468,0.403422343,-1.289911921,-0.998346776,1.109994869,0.3474477305,-0.156034433,-0.041302497
631,1,CL9,625,353,116.86402266,0,0.283286119,19.263456091,52.407932011,23.229461756,0.566572238,-1.018855211,-0.166210564,-0.817808718,-0.642261913,0.7576372858,0.09735529,-0.013165038,-0.010956868
632,1,CL9,626,1,5000,0,0,100,0,0,0,-2.161445156,2.1739625572,-0.286738712,0.50776939,-4.0861779,0.3867275408,-0.149349846,0.0260444775
633,1,CL9,627,33,317.27272727,0,0,15.151515152,57.575757576,27.272727273,0,-1.026565117,-0.360717061,-1.002619762,-0.531354055,1.0233064466,0.1727710255,0.0701844277,0.0976864268
634,1,CL9,628,74,173.98648649,0,0,31.081081081,47.297297297,21.621621622,0,-1.209642375,0.0047148725,-0.740716297,-0.709759502,0.1357806133,0.0113427433,0.0187340176,0.0798935113
642,1,CL9,636,28,1958.6785714,0,0,35.714285714,42.857142857,14.285714286,0,-1.364334794,0.5430354316,-0.933989734,-0.211967831,-0.254592638,0.3442286453,-0.076527525,-0.104480873
655,1,CL9,649,312,150.14423077,0,0.641025641,21.474358974,41.987179487,35.576923077,0,-0.748783836,-0.566187001,-0.512614661,-0.270174336,0.3573678438,-0.100311166,0.1682083894,0.1017898311
657,1,CL9,651,1,2000,0,0,0,100,0,0,-1.97751331,0.6742395271,-2.263405531,-0.822931504,2.8298670566,1.123784033,-0.254212553,0.0588978566
663,1,CL9,657,347,207.21902017,0,0.288184438,31.123919308,44.956772334,23.054755043,0,-1.153909273,-0.020303711,-0.622536067,-0.630699831,0.0858728651,0.0001708968,0.0311424539,0.0681718898
667,1,CL9,661,231,402.06060606,0,0,25.108225108,47.619047619,26.406926407,0,-1.044343569,-0.205709086,-0.747634014,-0.493355734,0.3545332419,0.0864927639,0.0653208464,0.0706077251
670,1,CL9,664,1098,53.452641166,0,0,18.306010929,44.808743169,36.612021858,0,-0.717016971,-0.686032009,-0.453542175,-0.345922656,0.5571325531,0.0953766965,0.1694114665,0.1042703056
673,1,CL9,667,73,547.94520548,0,0,6.8493150685,46.575342466,43.835616438,0,-0.435743756,-1.027594745,-0.762522062,0.0650579666,0.9620534133,0.0727471796,0.2467653047,0.0656868224
674,1,CL9,668,3998,23.14032016,0,0.0250125063,17.308654327,24.662331166,40.295147574,7.7538769385,0.0750268456,-0.696375075,0.4333255995,-0.123775543,0.0821981182,0.3124119317,-0.17206632,-0.053990749
675,1,CL9,669,133,2010,0,0.7518796992,17.293233083,64.661654135,12.781954887,0,-1.46947883,0.4532906637,-1.374429437,-0.269549352,1.1402576999,0.5926096306,-0.104343455,-0.034892497
679,1,CL9,673,17,34.705882353,0,0,5.8823529412,52.941176471,0,0,-0.928805098,0.4514163275,-1.182925267,-0.993076111,1.2833478031,0.1707910809,-0.378514105,-0.956286139
680,1,CL9,674,37,775.08108108,0,0,43.243243243,56.756756757,0,0,-1.940158838,1.0018597127,-1.076710846,-1.127163001,-0.028697589,0.276975798,-0.218145205,0.0365537671
681,1,CL9,675,529,273.45935728,0,0,17.769376181,40.264650284,41.020793951,0,-0.56433116,-0.831338345,-0.482082488,-0.116381342,0.3995203109,-0.006541132,0.2243519079,0.0979870342
682,1,CL9,676,21,2535.7142857,0,0,23.80952381,52.380952381,9.5238095238,0,-1.372842139,0.6496778785,-1.290871055,-0.104125895,0.4549904305,0.6173385855,-0.162168299,-0.280987358
684,1,CL9,678,75,164.93333333,0,0,14.666666667,53.333333333,30.666666667,0,-0.879049836,-0.509530432,-0.879655906,-0.466558592,0.9166810795,0.0898147329,0.1041786375,0.071047331
685,1,CL9,679,2112,86.337594697,0,0.2367424242,37.5,55.965909091,5.3977272727,0,-1.727998422,0.6934298338,-0.558494675,-1.230306776,0.2796887689,0.4064541044,-0.186212417,0.0212019796
687,1,CL9,681,15,152,0,0,33.333333333,60,6.6666666667,0,-1.691552363,0.5694107742,-1.068649502,-1.167922997,0.45990636,0.1819884536,-0.152137986,0.0511907254
689,1,CL9,683,3,6669,0,0,0,66.666666667,33.333333333,0,-1.119192769,0.0587549977,-2.033943633,1.8251581626,1.5235823299,1.6323836627,0.1489909117,0.1357614184
692,1,CL9,686,702,233.5,0,0,22.07977208,35.612535613,41.310541311,0.1424501425,-0.549976123,-0.794623955,-0.334535377,-0.112525412,0.1057325215,-0.052538199,0.2242321646,0.0998724688
694,1,CL9,688,36,223.88888889,0,0,11.111111111,66.666666667,22.222222222,0,-1.183373428,-0.234347696,-1.21137752,-0.730184675,1.4626558267,0.2814913477,0.0074269825,0.089715257
696,1,CL9,690,500,275.65,0,0,9.6,53.2,32.2,0,-0.750546901,-0.606187144,-0.833345457,-0.359473648,1.1089959673,0.1832469742,0.1025279162,-0.013973338
703,1,CL9,697,1,5,0,0,0,100,0,0,-1.884815434,0.4200782936,-2.006299771,-1.51816305,2.9333336755,0.7018365417,-0.261275242,0.0525124642
704,1,CL9,698,231,632.68398268,0,0,5.6277056277,48.051948052,44.155844156,0,-0.443547463,-1.039701573,-0.773755221,0.0908351665,1.0534182778,0.1328193897,0.2498093264,0.0808477318
708,1,CL9,702,126,1502.5396825,0,0,9.5238095238,53.174603175,36.507936508,0,-0.763493573,-0.60759292,-1.027241872,0.1562993025,1.0268097414,0.3729140591,0.1729441613,0.1014621545
711,1,CL9,705,301,756.72757475,0,2.9900332226,37.873754153,36.212624585,18.936877076,0.3322259136,-1.223739327,0.4603900308,-0.364335489,-0.300294265,-0.300321611,-0.254516842,-0.031083724,-0.011497747
714,1,CL9,708,45,1703.3333333,0,0,15.555555556,51.111111111,20,2.2222222222,-0.932071892,0.1063179387,-1.137651111,-0.118282302,0.7499020376,0.4258009806,-0.135602597,-0.161252273
715,1,CL9,709,8,2568.75,0,0,37.5,37.5,12.5,0,-1.325996721,0.7003281591,-0.929597096,0.0162496479,-0.513498523,0.4117326057,-0.109174124,-0.237498389
718,1,CL9,712,3,213.33333333,0,0,0,66.666666667,33.333333333,0,-0.819229567,-0.76369122,-1.201969152,-0.424557683,1.8583923562,0.266994011,0.1261365923,0.1150987795
727,1,CL9,721,1,500,0,0,0,100,0,0,-1.907815659,0.4831408553,-2.070092929,-1.34566199,2.9076615069,0.8065302801,-0.259522845,0.0540968097
728,1,CL9,722,169,3620.8579882,0,0.5917159763,28.402366864,41.420118343,21.893491124,0,-1.181433943,0.4383472673,-1.045960892,0.6282287912,-0.084850701,0.6372805841,0.0077024835,-0.095393571
731,1,CL9,725,492,159.39837398,0,0,29.06504065,50.81300813,15.447154472,0,-1.301751575,0.2050354675,-0.782832167,-0.861402641,0.3435402218,0.1349561118,-0.072838979,-0.045768644
732,1,CL9,726,574,336.51219512,0,1.0452961672,26.306620209,49.651567944,22.648083624,0,-1.178323336,0.0116137427,-0.660475032,-0.561624159,0.4536385935,0.0535339153,0.0208010357,0.0753101876
734,1,CL9,728,48,87.6875,0,0,25,43.75,31.25,0,-0.892108816,-0.424146797,-0.638292082,-0.461736581,0.2429927732,-0.065803719,0.124647017,0.1001321011
735,1,CL9,729,30,486.83333333,0,3.3333333333,10,73.333333333,3.3333333333,3.3333333333,-1.447803455,0.7418543646,-1.312119172,-0.860398413,1.9103714325,0.1606189388,-0.371907952,-0.072966502
738,1,CL9,732,194,1913.4793814,0,0,18.556701031,50,27.319587629,0,-1.005934721,-0.122976299,-1.027354438,0.0827759881,0.5895269475,0.4410569368,0.0657334737,0.000363904
739,1,CL9,733,262,538.39694656,0,2.2900763359,44.27480916,45.801526718,5.7251908397,0,-1.702964047,0.9324448149,-0.613328159,-0.838896792,-0.256843126,-0.106248435,-0.1595178,-0.00023434
740,1,CL9,734,63,558.44444444,1.5873015873,0,19.047619048,44.444444444,33.333333333,0,-0.660888462,-0.412469034,-0.746640135,-0.253558039,0.4647444569,0.0745525548,0.3125934613,0.0614169347
742,1,CL9,736,332,131.47590361,0,0,22.289156627,46.084337349,30.722891566,0,-0.89125565,-0.427256501,-0.651913657,-0.465023347,0.4239878566,0.0205372357,0.1106814801,0.0778514764
743,1,CL9,737,81,691.97530864,0,3.7037037037,33.333333333,29.62962963,23.456790123,6.1728395062,-0.716082543,0.3676754122,-0.258260398,-0.092402609,-0.306634793,-0.426752585,-0.226849763,0.0555916115
744,1,CL9,738,177,83.90960452,0,0,59.88700565,25.988700565,13.559322034,0,-1.466055175,0.6085686425,-0.220230112,-0.90113811,-1.562873159,-0.277818713,-0.050650855,0.0384059547
746,1,CL9,740,26,1290.2692308,0,0,0,53.846153846,26.923076923,3.8461538462,-0.484381479,-0.352282585,-1.191440186,-0.029697104,1.4207877278,0.3893187955,-0.152270114,-0.231526189
751,1,CL9,745,11,172.45454545,0,0,54.545454545,36.363636364,9.0909090909,0,-1.623713931,0.7209966536,-0.510322772,-1.025952807,-1.052737565,-0.140071488,-0.103912802,0.0467611368
752,1,CL9,746,140,115.78571429,0,0,17.142857143,51.428571429,28.571428571,0,-0.910472431,-0.412704227,-0.829266939,-0.523645518,0.7748459979,0.0682942202,0.0768587344,0.0285877626
758,1,CL9,752,54,282.77777778,0,0,20.37037037,35.185185185,27.777777778,0,-0.622540817,-0.340413962,-0.580926995,-0.311751377,0.1504318214,-0.096031046,0.0309583899,-0.311078296
759,1,CL9,753,157,344.93630573,0,5.0955414013,21.01910828,39.49044586,28.025477707,3.1847133758,-0.741344862,0.0731579792,-0.306511405,-0.034147837,0.5471169084,-0.508210268,-0.06021929,0.0518086746
761,1,CL9,755,38,385.5,0,0,10.526315789,50,39.473684211,0,-0.634132998,-0.846671604,-0.815669578,-0.147138106,0.9431078239,0.0759827547,0.207559531,0.1225251363
762,1,CL9,756,29,71.068965517,0,0,10.344827586,62.068965517,13.793103448,0,-1.126158289,0.030746859,-1.191712255,-0.876774231,1.3720563618,0.226046813,-0.132665147,-0.263203127
763,1,CL9,757,26,206.73076923,0,0,0,57.692307692,42.307692308,0,-0.529616776,-1.090123651,-0.973053303,-0.152416029,1.5730774729,0.1400144112,0.2299997399,0.1317081193
767,1,CL9,761,49,4097.9591837,0,0,14.285714286,34.693877551,14.285714286,6.1224489796,-0.536008518,0.6428608543,-1.2440492,0.8040854276,0.1800880476,0.7850893423,-0.416827106,-0.601870312
770,1,CL9,763,7,3185.7142857,0,0,57.142857143,28.571428571,0,0,-1.72499603,1.4506425562,-0.826917992,-0.07397987,-1.528669622,0.4324528063,-0.238801113,-0.310726004
771,1,CL9,764,15,4531.6666667,0,6.6666666667,6.6666666667,46.666666667,33.333333333,0,-0.869358181,0.3097487373,-0.931350089,1.6856712666,1.1611230086,0.291433514,0.1275718577,-0.03449167
779,1,CL9,772,58,209.96551724,0,0,34.482758621,50,12.068965517,0,-1.44044272,0.3907707748,-0.848728609,-0.9380858,0.1035334646,0.0687964766,-0.098874079,-0.023429914
781,1,CL9,774,694,200.25936599,0,0,19.452449568,55.90778098,23.198847262,0.144092219,-1.121041095,-0.171065145,-0.837906654,-0.680867398,0.8495284754,0.2307069932,0.0102188759,0.0564602461
