store_id,CLUSTER,CLUSNAME,VAR1,n,avg,hour2_p,hour6_p,hour10_p,hour14_p,hour18_p,hour22_p,mean_install,count_install_p,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,Prin10
576,1,CL15,570,610,138.20491803,0,0.1639344262,58.524590164,30,10.655737705,0,0.0049180328,0.0016393443,1.0112774177,-1.062788303,1.040698591,-0.926492629,0.4172847465,-1.336582834,0.0673853822,-0.088670581,0.0399447574,0.0246244455
577,1,CL15,571,62,1361.0645161,0,0,9.6774193548,77.419354839,12.903225806,0,0.0967741935,0.0322580645,1.2999162535,-0.588588808,0.026249734,-1.778751659,-0.250139839,1.8515464949,0.6454810765,-0.102099782,0.2474961152,0.0617312877
579,1,CL15,573,1176,232.80272109,0,0,29.421768707,40.986394558,27.806122449,0,0.0484693878,0.0195578231,0.5757554234,-0.852471887,-0.037569349,-0.66258116,0.1150508421,0.0602100767,0.1264330322,0.0729049137,0.0578472328,0.0415713743
580,1,CL15,574,423,584.33806147,0,1.6548463357,25.059101655,47.517730496,20.330969267,0,0.1276595745,0.0449172577,0.9098760591,-0.588840606,0.1636951216,-0.883719384,-0.148138964,0.4300460435,0.0904615723,-0.020058711,0.0349578514,-0.055539059
584,1,CL15,578,138,2416.1811594,0,0,13.768115942,35.507246377,31.884057971,7.9710144928,0.2101449275,0.0507246377,0.3696244747,0.2102620067,-0.532567299,-0.419676614,-0.374247598,0.2933354845,0.7141074179,-0.240538301,0.1477496327,-0.083619464
586,1,CL15,580,2276,122.54173989,0,0.0439367311,23.41827768,42.267135325,33.34797891,0,0.0377855888,0.0131810193,0.3784847569,-0.923877797,-0.237153465,-0.410401661,0.169894711,0.3936816186,0.1536501432,0.1221728415,0.0848649528,0.0727029839
602,1,CL15,596,229,152.79475983,0,0,27.947598253,37.991266376,31.441048035,0,0.0480349345,0.0131004367,0.4327574936,-0.814742411,-0.24059761,-0.677632342,-0.063778824,-0.069573039,0.0378935397,0.119652933,0.0822857644,0.0290259386
605,1,CL15,599,69,188.79710145,0,0,23.188405797,52.173913043,24.637681159,0,0,0,0.6381402636,-0.921937429,-0.072252046,-1.151222126,-0.124459572,0.5536546139,0.1673380199,0.0442414492,0.1670136585,0.0782183645
614,1,CL15,608,1064,56.607142857,0,6.2030075188,35.714285714,31.766917293,23.966165414,0.2819548872,0,0,0.5847845029,-0.894859919,0.7038461079,-0.15629921,-0.486798236,-0.289330332,-0.277046943,0.0225905358,0.049901879,0.0289239899
616,1,CL15,610,97,1515.1237113,0,0,3.0927835052,45.360824742,42.268041237,2.0618556701,0.3092783505,0.1134020619,0.5432673506,0.1224783839,-1.214569468,-0.383581426,-0.360652366,1.0165896849,0.2803952375,0.1298600429,-0.096364962,-0.017579245
620,1,CL15,614,195,1343.2564103,0,0.5128205128,14.871794872,35.897435897,45.641025641,0,0.0102564103,0.0051282051,0.1140480902,-0.565517019,-0.894344734,-0.210150909,-0.529442621,0.2608244378,0.4478105915,0.274509222,0.1612190208,0.0485829979
624,1,CL15,618,396,320.75,0,0.5050505051,15.656565657,51.767676768,31.060606061,0,0.0681818182,0.0176767677,0.5322780159,-0.757158093,-0.395396985,-0.877483095,-0.22562844,0.8377643734,0.1341855647,0.1058070412,0.1455467347,0.0708933141
625,1,CL15,619,24,450.25,0,0,20.833333333,66.666666667,8.3333333333,0,0,0,1.0862920405,-0.89634776,0.4342352267,-1.777882703,-0.075017179,1.1337288292,0.3529768164,-0.159403658,0.2315104939,-0.055853295
631,1,CL15,625,353,116.86402266,0,0.283286119,19.263456091,52.407932011,23.229461756,0.566572238,0.0084985836,0.0028328612,0.574805145,-0.859764512,-0.051259261,-1.120797125,-0.130690996,0.7411737627,0.1325690928,-0.015385762,0.1562726451,-0.020869542
633,1,CL15,627,33,317.27272727,0,0,15.151515152,57.575757576,27.272727273,0,0.1818181818,0.0606060606,0.8557395519,-0.566739438,-0.418932315,-1.119907956,-0.106443379,1.0274528702,0.0586729402,0.0693278398,0.0413893295,0.0952169321
634,1,CL15,628,74,173.98648649,0,0,31.081081081,47.297297297,21.621621622,0,0.1081081081,0.0405405405,0.8962418185,-0.755577845,0.086381905,-1.073552798,0.0728878916,0.1409257032,0.0291885563,0.0190752512,0.0202037048,0.0769019073
638,1,CL15,632,197,44.593908629,0,0,35.025380711,30.456852792,33.502538071,0,0,0,0.3184023357,-0.924414156,-0.164622357,-0.516710328,-0.027893951,-0.57530983,-0.000419388,0.1556318978,0.0698699874,0.0687040651
655,1,CL15,649,312,150.14423077,0,0.641025641,21.474358974,41.987179487,35.576923077,0,0.0064102564,0.0032051282,0.3086680517,-0.862774297,-0.411866978,-0.623095704,-0.242244624,0.2998577689,0.0570323369,0.1669543812,0.1173749499,0.0938950993
656,1,CL15,650,77,1103.4675325,0,0,15.584415584,23.376623377,40.25974026,3.8961038961,0.1948051948,0.0649350649,0.0599524559,-0.026841366,-0.83413035,-0.076474858,-0.272532059,-0.137645568,0.1418447466,0.0109980907,-0.058363579,-0.249112818
667,1,CL15,661,231,402.06060606,0,0,25.108225108,47.619047619,26.406926407,0,0.0909090909,0.0303030303,0.7271499008,-0.72732697,-0.150472027,-0.941831349,-0.048800548,0.3531847702,0.1393544855,0.0645776923,0.0793878361,0.0647695051
670,1,CL15,664,1098,53.452641166,0,0,18.306010929,44.808743169,36.612021858,0,0,0,0.2442463329,-0.929683603,-0.489940542,-0.594624744,-0.095173453,0.5493309607,0.11764882,0.1675184779,0.1366534001,0.0959428539
675,1,CL15,669,133,2010,0,0.7518796992,17.293233083,64.661654135,12.781954887,0,0.045112782,0.022556391,1.2354738171,-0.500476775,0.2383218675,-1.422220647,-0.351582018,1.1696030381,0.8202058868,-0.106793544,0.2294280344,-0.05115077
679,1,CL15,673,17,34.705882353,0,0,5.8823529412,52.941176471,0,0,0,0,0.571219901,-0.568767859,0.4542009925,-1.673514816,-0.156151929,1.2694322144,0.125131371,-0.381479999,0.1588097178,-0.967419369
680,1,CL15,674,37,775.08108108,0,0,43.243243243,56.756756757,0,0,0.1621621622,0.0540540541,1.6849105894,-0.692113965,0.98682173,-1.676233477,0.3128996104,0.0473746759,0.2762747929,-0.217920895,0.0479645444,0.0310753367
681,1,CL15,675,529,273.45935728,0,0,17.769376181,40.264650284,41.020793951,0,0.0604914934,0.0151228733,0.2085565995,-0.753154482,-0.721644241,-0.454900052,-0.201504518,0.3639253625,0.0885124735,0.2228890689,0.1090722661,0.0914407299
682,1,CL15,676,21,2535.7142857,0,0,23.80952381,52.380952381,9.5238095238,0,0,0,1.1104498996,-0.437026534,0.4249300257,-1.294075661,-0.313522449,0.4932566836,1.0417446669,-0.164963031,0.2864192178,-0.301639678
684,1,CL15,678,75,164.93333333,0,0,14.666666667,53.333333333,30.666666667,0,0.08,0.0266666667,0.5541332904,-0.73546368,-0.47197503,-1.007254583,-0.191878828,0.8937011964,0.078295914,0.1024659024,0.1082105958,0.064549672
685,1,CL15,679,2112,86.337594697,0,0.2367424242,37.5,55.965909091,5.3977272727,0,0.0071022727,0.0023674242,1.1639869065,-1.119217433,0.9712373443,-1.323500181,0.4521502516,0.3906305249,0.2562172759,-0.187941624,0.143685724,0.011260089
687,1,CL15,681,15,152,0,0,33.333333333,60,6.6666666667,0,0,0,1.1698976709,-1.02140163,0.7037070269,-1.712831459,0.1066718732,0.4853505257,0.2129796966,-0.154329502,0.1802189078,0.0390837339
692,1,CL15,686,702,233.5,0,0,22.07977208,35.612535613,41.310541311,0.1424501425,0.0797720798,0.0313390313,0.2414820448,-0.706205595,-0.670937036,-0.319255377,-0.099692952,0.0819302197,0.0265353932,0.22460518,0.0149182073,0.097669393
694,1,CL15,688,36,223.88888889,0,0,11.111111111,66.666666667,22.222222222,0,0.0833333333,0.0277777778,0.8528359947,-0.762615204,-0.250257224,-1.458718145,-0.17821623,1.4663526399,0.173197437,0.004605352,0.1592414176,0.0807241791
696,1,CL15,690,500,275.65,0,0,9.6,53.2,32.2,0,0.05,0.018,0.4075558972,-0.727207404,-0.564649618,-0.903929759,-0.232513591,1.0942996795,0.1640535198,0.1003124546,0.1355113678,-0.022071104
703,1,CL15,697,1,5,0,0,0,100,0,0,0,0,1.3849329604,-1.013185093,0.3699933914,-2.664395733,-0.18069569,2.9854061141,0.3687033891,-0.267935256,0.3484916312,0.0338511316
704,1,CL15,698,231,632.68398268,0,0,5.6277056277,48.051948052,44.155844156,0,0,0,0.0736002456,-0.715612695,-1.021630603,-0.577790294,-0.479962532,0.9973422428,0.2927725747,0.2469571587,0.1956917898,0.0692939712
708,1,CL15,702,126,1502.5396825,0,0,9.5238095238,53.174603175,36.507936508,0,0,0,0.4397980596,-0.620265756,-0.709828471,-0.79788837,-0.503780401,1.0029914322,0.6432998923,0.1696697369,0.2569680793,0.0853801542
714,1,CL15,708,45,1703.3333333,0,0,15.555555556,51.111111111,20,2.2222222222,0.5333333333,0.1555555556,1.3877719725,0.3589507238,-0.360905799,-0.9047621,0.028044874,0.8217718135,0.227100915,-0.134698936,-0.103823163,-0.154770056
718,1,CL15,712,3,213.33333333,0,0,0,66.666666667,33.333333333,0,0,0,0.3998923638,-0.834980305,-0.760911077,-1.254626141,-0.442739104,1.8208201415,0.235446214,0.1218083195,0.2453569926,0.1018005304
727,1,CL15,721,1,500,0,0,0,100,0,0,0,0,1.447240162,-0.930425978,0.3664457467,-2.625969989,-0.240518346,2.9680447237,0.5507322617,-0.266326851,0.3753183108,0.0334247385
731,1,CL15,725,492,159.39837398,0,0,29.06504065,50.81300813,15.447154472,0,0.075203252,0.0325203252,0.9454972413,-0.795332411,0.3060192374,-1.22169765,0.1322654979,0.3737675475,0.0967583658,-0.072932028,0.042912708,-0.050370723
732,1,CL15,726,574,336.51219512,0,1.0452961672,26.306620209,49.651567944,22.648083624,0,0.2682926829,0.0871080139,1.1012108926,-0.472523174,-0.012702322,-0.867906155,0.0733232077,0.4697659042,-0.080564797,0.0218618747,-0.066934288,0.0784855923
734,1,CL15,728,48,87.6875,0,0,25,43.75,31.25,0,0,0,0.4233834548,-0.912697109,-0.26658671,-0.850062229,-0.143289503,0.2028168307,0.0782793349,0.1232277592,0.1305717609,0.0914018861
735,1,CL15,729,30,486.83333333,0,3.3333333333,10,73.333333333,3.3333333333,3.3333333333,0.2666666667,0.0666666667,1.3904511324,-0.312871805,0.5590208202,-1.680734908,-0.321166153,1.8732849113,-0.009073047,-0.375291491,0.1389812229,-0.079450304
738,1,CL15,732,194,1913.4793814,0,0,18.556701031,50,27.319587629,0,0.3762886598,0.1082474227,1.2103884038,0.0036709458,-0.47099999,-0.745449942,-0.114702791,0.6410160506,0.4467271305,0.0654959237,0.0169181398,-0.000851572
739,1,CL15,733,262,538.39694656,0,2.2900763359,44.27480916,45.801526718,5.7251908397,0,0.9961832061,0.1221374046,2.081155548,0.0618890872,0.7220162976,-0.936841508,0.4753046463,-0.232458562,-0.519401117,-0.171401657,0.3936859641,-0.006418616
740,1,CL15,734,63,558.44444444,1.5873015873,0,19.047619048,44.444444444,33.333333333,0,0.2857142857,0.0634920635,0.61965775,-0.306487816,-0.509848965,-0.714297895,-0.065597353,0.4604117644,0.0177574563,0.310487796,0.0878445039,0.0585343212
742,1,CL15,736,332,131.47590361,0,0,22.289156627,46.084337349,30.722891566,0,0.0331325301,0.015060241,0.4877845252,-0.837509984,-0.302615247,-0.843323111,-0.101652509,0.4045597042,0.0829511315,0.1097492954,0.0915639869,0.0713092922
744,1,CL15,738,177,83.90960452,0,0,59.88700565,25.988700565,13.559322034,0,0,0,0.9142878941,-1.05303176,0.9272005731,-0.868051741,0.3681695595,-1.56043912,0.0154380192,-0.049085508,0.0279696783,0.0327161519
749,1,CL15,743,111,2227.3873874,0,0.9009009009,21.621621622,28.828828829,42.342342342,1.8018018018,0.3423423423,0.036036036,0.4704718608,-0.048276313,-0.751808268,0.0218903398,-0.4349469,-0.210337246,0.4990475736,0.1622943825,0.3148403691,0.0225535475
751,1,CL15,745,11,172.45454545,0,0,54.545454545,36.363636364,9.0909090909,0,0,0,1.0791754555,-1.046066769,0.9773375937,-1.190936732,0.3094331815,-1.040947997,0.0978011945,-0.103369004,0.0754573724,0.03877834
752,1,CL15,746,140,115.78571429,0,0,17.142857143,51.428571429,28.571428571,0,0.0857142857,0.0285714286,0.5869452903,-0.733979105,-0.358985403,-1.005159135,-0.132406381,0.7573624341,0.0502635928,0.07548162,0.0900184212,0.0229119228
759,1,CL15,753,157,344.93630573,0,5.0955414013,21.01910828,39.49044586,28.025477707,3.1847133758,0.3121019108,0.0573248408,0.6893165287,-0.277453235,0.0527499623,-0.329359802,-0.526702127,0.3874808094,-0.363688614,-0.062582388,0.0912982531,0.0491526055
761,1,CL15,755,38,385.5,0,0,10.526315789,50,39.473684211,0,0,0,0.2250220607,-0.800627399,-0.791107218,-0.771031852,-0.391447917,0.8892963174,0.2086488987,0.2048931209,0.1850846145,0.1115493027
762,1,CL15,756,29,71.068965517,0,0,10.344827586,62.068965517,13.793103448,0,0,0,0.6928806436,-0.81191772,0.0725459197,-1.582470968,-0.186032532,1.3626037474,0.17968425,-0.136102319,0.2020595476,-0.275509494
763,1,CL15,757,26,206.73076923,0,0,0,57.692307692,42.307692308,0,0,0,0.1265192878,-0.798543565,-1.063425592,-0.876503713,-0.502444817,1.5113049756,0.1776573167,0.2263158046,0.2141205564,0.1201171437
770,1,CL15,763,7,3185.7142857,0,0,57.142857143,28.571428571,0,0,0.4285714286,0.1428571429,2.0947359503,0.2918052498,1.0210787375,-0.806099458,0.358986918,-1.401519022,0.7517295465,-0.233470423,-0.177536631,-0.307066178
779,1,CL15,772,58,209.96551724,0,0,34.482758621,50,12.068965517,0,0.1551724138,0.0517241379,1.1770656233,-0.69365613,0.4394900178,-1.315781531,0.1977807051,0.133702318,0.0257465816,-0.09851122,0.0085609183,-0.025728002
781,1,CL15,774,694,200.25936599,0,0,19.452449568,55.90778098,23.198847262,0.144092219,0.0504322767,0.0057636888,0.689670356,-0.879873954,-0.062437355,-1.145444779,-0.039655927,0.8645888323,0.1891748247,0.0069559514,0.1975912611,0.0454223477
783,1,CL15,776,879,29.002275313,0,0.5688282139,31.96814562,48.805460751,17.974971559,0,0,0,0.7904004254,-1.015985613,0.3997218532,-1.076478521,0.0914098105,0.2358723198,0.1092638259,-0.034541603,0.1316810074,0.0452081612
784,1,CL15,777,3966,27.291477559,0,1.1346444781,25.895108422,42.889561271,29.374684821,0,0,0,0.4132078186,-1.09347042,0.162220909,-0.194189343,0.3356439388,0.500843513,0.1902069008,0.0618667723,0.1065993869,0.0654695721
785,1,CL15,778,544,76.382352941,0,0,21.323529412,48.345588235,28.676470588,0,0,0,0.4646994065,-0.924242604,-0.208299516,-0.920418042,-0.091562156,0.5298163503,0.1250763239,0.0795775723,0.1475201716,0.0461972191
786,1,CL15,779,33,85.181818182,0,0,69.696969697,21.212121212,3.0303030303,0,0,0,1.1181546712,-1.049057416,1.4369680125,-1.019947755,0.5203248737,-2.04878007,-0.004788606,-0.176122226,-0.002391924,-0.124465594
792,1,CL15,785,438,288.35616438,0,4.1095890411,33.789954338,58.904109589,2.0547945205,0,0.0456621005,0.0114155251,1.3702545929,-0.903528193,1.1832544332,-1.393054448,-0.217472925,0.5955048655,0.0174254885,-0.213993595,0.1480016235,0.0052064983
794,1,CL15,787,19,352.63157895,0,0,57.894736842,31.578947368,10.526315789,0,0.5789473684,0.1578947368,1.8219193711,-0.154810661,0.6496500864,-0.831868946,0.7200406217,-1.253846642,-0.380676472,-0.079662992,-0.255445782,0.063476414
804,1,CL15,796,268,726.11940299,0,3.3582089552,48.507462687,42.164179104,2.6119402985,0,0.3955223881,0.0708955224,1.7076625467,-0.428339317,1.1823649368,-0.98715642,0.1318356215,-0.493566829,-0.139529013,-0.197479383,0.1011153758,-0.046238562
805,1,CL15,797,158,202.84810127,0,0,20.253164557,39.873417722,37.974683544,0,0.1075949367,0.0379746835,0.3675478429,-0.652353386,-0.641471489,-0.550810887,-0.153799467,0.2527214792,-0.010827196,0.1919265709,0.0210956918,0.0661832955
808,1,CL15,800,4,68.75,0,0,50,50,0,0,0,0,1.3462444516,-1.093907917,1.2093405879,-1.669958139,0.3378277056,-0.41341216,0.1395511591,-0.214585698,0.1219706413,0.0214207721
812,1,CL15,804,2131,111.98732989,0,0.140778977,23.040825903,38.24495542,33.740028156,0.0938526513,0.0520882215,0.018301267,0.3105561868,-0.844453122,-0.269462951,-0.327032826,0.1416869045,0.2711238094,0.1001262825,0.1129105138,0.0543089912,-0.017017319
813,1,CL15,805,2850,165.88245614,0,0,26.280701754,41.473684211,31.50877193,0,0.0431578947,0.0150877193,0.4418809469,-0.950104056,-0.095424622,-0.345249893,0.3005303665,0.315250419,0.1941426941,0.0988821529,0.0741881542,0.0721919521
821,1,CL15,813,104,198.63461538,0,0,17.307692308,42.307692308,37.5,0,0.0480769231,0.0192307692,0.2791383237,-0.733027201,-0.641227804,-0.640721649,-0.234665315,0.4252543501,0.0541617069,0.1803312787,0.0788973554,0.0391658685
823,1,CL15,815,510,101.34117647,0,0.1960784314,28.039215686,34.31372549,34.705882353,0,0.0274509804,0.0098039216,0.3014604674,-0.841721862,-0.306567099,-0.485423513,-0.07127862,-0.170807857,0.0149984061,0.1547571413,0.0639097885,0.0321370737
826,1,CL15,818,2,2.5,0,0,0,50,0,0,0,0,0.3988942152,-0.466080499,0.3513394745,-1.60828625,-0.22402519,1.3868372033,0.0939230264,-0.413352001,0.1489844383,-1.180150977
830,1,CL15,822,294,175.05102041,0,0,18.367346939,45.578231293,35.714285714,0,0.0442176871,0.0170068027,0.3685835445,-0.792934874,-0.545301712,-0.72314779,-0.182343445,0.5119556072,0.0800440827,0.16593105,0.0969303352,0.0963666839
835,1,CL15,827,371,2259.3126685,0,0.539083558,9.4339622642,56.334231806,26.41509434,0,0.0485175202,0.0161725067,0.7852661161,-0.388222071,-0.35134454,-0.917305586,-0.513764333,1.1505056057,0.8824786984,0.0336096509,0.2598910551,-0.090736735
838,1,CL15,830,12,251.66666667,0,0,25,50,25,0,0,0,0.6340778681,-0.910482837,-0.058392958,-1.104081595,-0.123877654,0.4111554365,0.1761190278,0.0511591498,0.1610272726,0.0785363687
839,1,CL15,831,159,1368.3144654,0,0.6289308176,21.383647799,34.591194969,36.477987421,0.6289308176,0,0,0.2760318617,-0.572879517,-0.454874151,-0.384460532,-0.42701904,0.0075277387,0.4647080305,0.1388784988,0.1662510041,-0.044264996
840,1,CL15,832,122,474.31967213,0,0.8196721311,22.131147541,38.524590164,32.786885246,0,0.0245901639,0.0081967213,0.353851826,-0.723784071,-0.320338358,-0.592487635,-0.293225912,0.1535369175,0.1240228704,0.122364704,0.1090568929,-0.042680492
842,1,CL15,834,150,752.3,0,0.6666666667,40,55.333333333,1.3333333333,0,0.0866666667,0.0333333333,1.4925431877,-0.763640744,0.9886092453,-1.578390338,0.1622144466,0.1341486794,0.2946518758,-0.215036086,0.0840448768,-0.032869512
844,1,CL15,836,634,39.391167192,0,0,21.608832808,36.43533123,36.90851735,0.3154574132,0,0,0.1331535789,-0.854023808,-0.474455019,-0.489746013,-0.131045593,0.1248686556,0.0443582154,0.1527772107,0.102022608,-0.008688175
849,1,CL15,841,66,364.46969697,0,0,9.0909090909,50,40.909090909,0,0.2121212121,0.0909090909,0.5585650793,-0.374612994,-1.026478703,-0.635024948,-0.217890902,0.9797991497,-0.034852256,0.2244366608,-0.111912933,0.130766593
858,1,CL15,850,52,262.40384615,0,0,28.846153846,34.615384615,32.692307692,0,0.0576923077,0.0192307692,0.4089137775,-0.745264885,-0.291089532,-0.594265353,-0.09193507,-0.228858501,0.0366197637,0.1341655253,0.051084775,0.0029302487
863,1,CL15,855,1099,199.41310282,0,4.0036396724,23.202911738,34.394904459,35.577797998,0.6369426752,0.008189263,0.0027297543,0.2472559578,-0.802597658,-0.068443643,-0.097916568,-0.471878686,0.1508021703,-0.110223692,0.1294868947,0.0808727888,0.0554139621
864,1,CL15,856,63,167.61904762,0,0,9.5238095238,53.968253968,34.920634921,0,0,0,0.3050567601,-0.838618626,-0.651007207,-0.960734729,-0.341017401,1.0744230675,0.1548498792,0.1451127542,0.1871069331,0.064104039
866,1,CL15,858,2,0,0,0,0,50,0,0,0,0,0.3985795323,-0.466498474,0.3513573919,-1.608480319,-0.223723055,1.3869248871,0.0930036887,-0.413360125,0.14884895,-1.180148824
868,1,CL15,860,709,552.16643159,3.5260930889,0,26.516220028,26.939351199,34.273624824,6.4880112835,0.3779971791,0.0521861777,0.1320496114,0.0643922784,-0.227442111,-0.305304831,0.1785119675,-0.302170555,-0.071082029,0.2561203722,0.1615535937,0.0927571245
878,1,CL15,870,202,90.034653465,0,0,24.257425743,38.118811881,34.158415842,0,0,0,0.2659124541,-0.867748439,-0.368571384,-0.646245921,-0.152703722,0.0539247593,0.0534228083,0.1448105061,0.109821156,0.0131737528
882,1,CL15,874,18,169.44444444,0,0,22.222222222,55.555555556,22.222222222,0,0,0,0.7105169313,-0.931399504,-0.009915953,-1.280600265,-0.122515458,0.6996937275,0.1777272177,0.0154554411,0.1788628569,0.0736084447
884,1,CL15,876,1767,108.10073571,0,0.2829654782,40.803621958,50.877192982,7.5834748161,0,0.0079230334,0.0022637238,1.1106976048,-1.099987437,0.9329267338,-1.222862236,0.4141443853,0.0755062314,0.2155772538,-0.154194323,0.12606979,0.0262102291
885,1,CL15,877,58,1929.2413793,0,0,17.24137931,53.448275862,27.586206897,0,0.2413793103,0.0862068966,1.1194494996,-0.163248358,-0.451309721,-0.871469251,-0.225302859,0.7761688586,0.564536497,0.0765046791,0.0271826908,0.0565504208
887,1,CL15,879,2699,75.609484994,0,0.0741015191,16.265283438,59.355316784,24.082993701,0,0,0,0.6104377528,-1.051230948,0.0135312794,-0.906164289,0.1949254343,1.2538819461,0.292251132,0.003668012,0.1848313157,0.069859692
